titre,nomChaine,categorie,categorie_id,int_com,int_notes,erreur_vid,heure_publication,date_publication,date_tendance,vues,likes,dislikes,nb_com
"Nicki Minaj: On Cardi B, Migos & 'MotorSport' | Beats 1 | Apple Music",Beats 1 Radio,Comedy,4,False,False,False,05:34:06,13/04/2018,14/04/2018,1578308,44931,3340,13058
"Jason Derulo, Maluma - Colors",MalumaVEVO,Comedy,4,False,False,False,10:00:08,13/04/2018,14/04/2018,3828884,237293,37198,23955
Nicki Minaj - Chun-Li,Hip-Hop Power,Comedy,4,False,False,False,17:11:29,12/04/2018,14/04/2018,2355526,66422,5431,8840
Un message sincère,SQUEEZIE,Family,6,False,False,False,15:35:23,14/04/2018,15/04/2018,2267344,372828,2848,59544
Lil Pump - ESSKEETIT (Official Music Video),Lil pump,Comedy,4,False,False,False,03:59:40,13/04/2018,15/04/2018,17607193,1152808,71311,132489
Niska - Versus (Feat MHD),Niska Officiel,Comedy,4,False,False,False,14:17:19,13/04/2018,15/04/2018,1676976,95357,1952,5144
MA PREMIÈRE FOIS À LA SALLE DE SPORT (ANIMÉE),Tibo InShape,Anime/Animation,1,False,False,False,16:30:06,12/04/2018,15/04/2018,1305501,94073,2920,3169
Coachella 2018 LIVE Channel 1,Coachella,Comedy,4,False,True,False,06:48:28,05/04/2018,15/04/2018,11137071,0,0,2
"KIDS DROP THEIR PHONES , THE REASON WHY , WILL SHOCK U! [MEME REVIEW] 👏 👏 #14",PewDiePie,Family,6,False,False,False,17:15:00,14/04/2018,15/04/2018,2989709,209964,4448,25730
Nicki Minaj - Chun-Li (Music Video),Nicki Minaj,Comedy,4,False,False,False,05:44:40,14/04/2018,15/04/2018,2376410,151626,8201,15077
OrelSan - La pluie (feat. Stromae) [CLIP OFFICIEL],orelsan,Comedy,4,False,False,False,15:34:14,11/04/2018,15/04/2018,4251261,200166,4891,10301
استمع الى الحوار الإفتراضـي الذي دار بين قـائد الطائـرة و ركـابها قبل,To7Fa Tube,Foreign,7,False,False,False,19:34:40,13/04/2018,15/04/2018,1997799,19922,2829,2908
The Weeknd - Call Out My Name (Official Video),TheWeekndVEVO,Comedy,4,False,False,False,16:00:04,12/04/2018,15/04/2018,10308019,545768,8939,29709
Hôtel Transylvanie 3 : Des Vacances Monstrueuses - Bande-annonce 3,SonyPicturesFr,Autos & Vehicles,2,False,False,False,16:47:17,21/03/2018,15/04/2018,4710164,12612,1897,336
Young Thug - Anybody (ft. Nicki Minaj) [Official Sign Video],Young Thug,Foreign,7,False,False,False,03:00:30,13/04/2018,15/04/2018,1507190,75476,1271,5288
野生動物の驚くべき瞬間2018！ライオンモンキーヒョウカンガルー,kien hoang,Science & Technology,10,False,False,False,05:30:13,13/04/2018,15/04/2018,7220717,14954,9334,2083
J. Balvin - Ambiente,jbalvinVEVO,Comedy,4,False,False,False,05:00:05,13/04/2018,15/04/2018,11608664,366225,11124,15584
Nicki Minaj - Barbie Tingz (Lyric Video),NickiMinajAtVEVO,Comedy,4,False,False,False,17:00:01,12/04/2018,15/04/2018,6913802,326936,17015,32369
[OFFICIAL VIDEO] Perfect - Pentatonix,PTXofficial,Comedy,4,False,False,False,14:00:12,13/04/2018,15/04/2018,1846715,140021,2231,8270
ZAYN - Let Me (Official Video),ZaynVEVO,Comedy,4,False,False,False,12:00:04,12/04/2018,15/04/2018,13672159,868554,18387,70263
VOICI D'OÙ JE VIENS ! (Mon test ADN),Amixem,Family,6,False,False,False,09:00:03,15/04/2018,16/04/2018,1638840,180365,2016,13477
Un message sincère,SQUEEZIE,Family,6,False,False,False,15:35:23,14/04/2018,16/04/2018,3106340,467476,3723,70280
6IX9INE Gotti (WSHH Exclusive - Official Music Video),WORLDSTARHIPHOP,Comedy,4,False,False,False,18:58:59,15/04/2018,16/04/2018,3104591,250698,14316,43293
Coachella 2018 LIVE Channel 1,Coachella,Comedy,4,False,True,False,06:48:28,05/04/2018,16/04/2018,24004779,0,0,3
Beyoncé Epic Coachella Opening - Crazy in Love,JoanJetsetter,Foreign,7,False,False,False,17:17:26,15/04/2018,16/04/2018,1486890,13988,763,1229
#شاهد لحظة ضرب الإعصار في باتنة فيديو تقشعر له القلوب لا اله الا الله,MOF BOX,Drama,5,False,False,False,20:04:51,14/04/2018,16/04/2018,1518646,8331,973,2692
Lil Pump - ESSKEETIT (Official Music Video),Lil pump,Comedy,4,False,False,False,03:59:40,13/04/2018,16/04/2018,23332762,1323211,94384,152117
Niska - Versus (Feat MHD),Niska Officiel,Comedy,4,False,False,False,14:17:19,13/04/2018,16/04/2018,2080416,105122,2247,5507
BEYONCÉ AND DESTINY’S CHILD REUNION COACHELLA 2018 PERFORMANCE,Alex Van,Foreign,7,False,False,False,10:33:22,15/04/2018,16/04/2018,1397255,11752,380,1081
$5 Pie Vs. $250 Pie,BuzzFeedVideo,Drama,5,False,False,False,15:00:49,15/04/2018,16/04/2018,2513879,69880,1081,7873
"KIDS DROP THEIR PHONES , THE REASON WHY , WILL SHOCK U! [MEME REVIEW] 👏 👏 #14",PewDiePie,Family,6,False,False,False,17:15:00,14/04/2018,16/04/2018,4628972,280540,7213,31392
Nicki Minaj - Chun-Li (Music Video),Nicki Minaj,Comedy,4,False,False,False,05:44:40,14/04/2018,16/04/2018,4081638,195399,15073,20936
MA PREMIÈRE FOIS À LA SALLE DE SPORT (ANIMÉE),Tibo InShape,Anime/Animation,1,False,False,False,16:30:06,12/04/2018,16/04/2018,1394761,98600,3059,3237
Casting Mirror Polished Japanese Foil Ball from Molten Aluminium,PressTube,Shorts,12,False,False,False,23:30:28,14/04/2018,16/04/2018,2924176,58559,3837,4165
Marc Spelmann gets the first Golden Buzzer of 2018 | Auditions Week 1 | Britain’s Got Talent 2018,Britain's Got Talent,Foreign,7,True,False,False,19:53:33,14/04/2018,16/04/2018,3585629,115802,2489,0
OrelSan - La pluie (feat. Stromae) [CLIP OFFICIEL],orelsan,Comedy,4,False,False,False,15:34:14,11/04/2018,16/04/2018,4790493,209081,5273,10710
16 VERY FAST COCA COLA LIFE HACKS!,Power Vision,Foreign,7,False,False,False,02:00:05,09/04/2018,16/04/2018,1597619,5795,1477,274
The Weeknd - Call Out My Name (Official Video),TheWeekndVEVO,Comedy,4,False,False,False,16:00:04,12/04/2018,16/04/2018,12991753,608488,10416,32287
VOICI D'OÙ JE VIENS ! (Mon test ADN),Amixem,Family,6,False,False,False,09:00:03,15/04/2018,17/04/2018,2001992,205557,2600,15625
Un message sincère,SQUEEZIE,Family,6,False,False,False,15:35:23,14/04/2018,17/04/2018,3351235,490243,3967,72910
6IX9INE Gotti (WSHH Exclusive - Official Music Video),WORLDSTARHIPHOP,Comedy,4,False,False,False,18:58:59,15/04/2018,17/04/2018,7064475,392523,29483,66308
"YOU LAUGH, YOU TERRIFIED",PewDiePie,Family,6,False,False,False,15:39:52,16/04/2018,17/04/2018,3122058,222580,9098,33943
Beyoncé Epic Coachella Opening - Crazy in Love,JoanJetsetter,Foreign,7,False,False,False,17:17:26,15/04/2018,17/04/2018,4089839,34488,2210,3334
Corporate Taxes: Last Week Tonight with John Oliver (HBO),LastWeekTonight,Foreign,7,False,False,False,06:30:00,16/04/2018,17/04/2018,2217638,50441,1420,4199
Houston Rockets vs Minnesota Timberwolves Full Game Highlights / Game 1 / 2018 NBA Playoffs,MLG Highlights,Anime/Animation,1,False,False,False,03:32:59,16/04/2018,17/04/2018,2021494,7675,484,2042
"ESTA EMPREGADA NÃO SABIA QUE ESTAVA SENDO GRAVADA, E...",Canal Top10,Foreign,7,False,False,False,21:25:05,15/04/2018,17/04/2018,4766526,124350,9688,3585
YOUTUBERS REACT TO WALMART YODEL BOY,FBE,Foreign,7,False,False,False,21:00:02,15/04/2018,17/04/2018,2969842,68611,3473,8975
$5 Pie Vs. $250 Pie,BuzzFeedVideo,Drama,5,False,False,False,15:00:49,15/04/2018,17/04/2018,3777322,90542,1768,9705
Lil Pump - ESSKEETIT (Official Music Video),Lil pump,Comedy,4,False,False,False,03:59:40,13/04/2018,17/04/2018,28997182,1461135,112987,161259
25 VIRAL HACKS THAT WILL KNOCK YOUR SOCKS OFF,5-Minute Crafts,Sci-Fi/Fantasy,11,False,False,False,12:30:01,16/04/2018,17/04/2018,1360726,14902,1569,1367
Niska - Versus (Feat MHD),Niska Officiel,Comedy,4,False,False,False,14:17:19,13/04/2018,17/04/2018,2375719,111405,2377,5685
Maître GIMS - Anakin (Clip Officiel),Maître GIMS,Comedy,4,False,False,False,16:06:31,16/04/2018,18/04/2018,1417847,61097,4920,5274
VOICI D'OÙ JE VIENS ! (Mon test ADN),Amixem,Family,6,False,False,False,09:00:03,15/04/2018,18/04/2018,2167883,214747,2886,16543
Comey Compared Donald Trump To A Mafia Boss,The Late Show with Stephen Colbert,Drama,5,False,False,False,07:35:00,17/04/2018,18/04/2018,1426681,15292,481,1485
"YOU LAUGH, YOU TERRIFIED",PewDiePie,Family,6,False,False,False,15:39:52,16/04/2018,18/04/2018,4426623,269800,11929,39567
6IX9INE Gotti (WSHH Exclusive - Official Music Video),WORLDSTARHIPHOP,Comedy,4,False,False,False,18:58:59,15/04/2018,18/04/2018,10471871,471621,41093,78608
Söz | 42.Bölüm,Söz Dizi,Autos & Vehicles,2,False,False,False,21:15:25,16/04/2018,18/04/2018,1969219,23963,1524,3236
Naître ou ne pas Naître,Lolywood,Family,6,False,False,False,14:00:00,15/04/2018,18/04/2018,1361515,94693,875,1649
Un message sincère,SQUEEZIE,Family,6,False,False,False,15:35:23,14/04/2018,18/04/2018,3464812,499287,4066,74079
Golden State Warriors vs San Antonio Spurs Full Game Highlights / Game 2 / 2018 NBA Playoffs,MLG Highlights,Anime/Animation,1,False,False,False,05:26:34,17/04/2018,18/04/2018,1790332,8278,541,1718
"Ronda Rousey helps Natalya fend off Absolution: Raw, April 16, 2018",WWE,Anime/Animation,1,False,False,False,03:14:02,17/04/2018,18/04/2018,4222286,45310,2376,4345
КАК СДЕЛАТЬ ИДЕАЛЬНЫЙ МЕТАЛЛИЧЕСКИЙ ШАР ИЗ АЛЮМИНИЕВОЙ ФОЛЬГИ,PressTube Russia,Drama,5,False,False,False,07:44:49,17/04/2018,18/04/2018,2686762,55923,9429,7564
बाली उम्र में गलती | Bali Umar Mein Galti | New Hindi Movie 2018,FWF Indian Movies,Autos & Vehicles,2,False,False,False,15:39:22,17/04/2018,18/04/2018,6201167,18915,7075,1710
Ուղիղ միացում Հանրապետության հրապարակից,Ազատություն,Horror,8,False,False,False,00:52:08,16/04/2018,18/04/2018,1923359,11685,1516,30
Sean Hannity is Outed as Michael Cohen's Client & James Comey Drags Trump on 20/20 | The Daily Show,The Daily Show with Trevor Noah,Family,6,False,False,False,03:30:01,17/04/2018,18/04/2018,1568908,24745,941,2164
Beyoncé Epic Coachella Opening - Crazy in Love,JoanJetsetter,Foreign,7,False,False,False,17:17:26,15/04/2018,18/04/2018,5617319,44326,3186,4458
Loira fica seminua na hora do trabalho e arranja briga com a clientela do restaurante,RedeTV,Foreign,7,False,False,False,05:30:01,17/04/2018,18/04/2018,3971855,15704,2829,1312
Corporate Taxes: Last Week Tonight with John Oliver (HBO),LastWeekTonight,Foreign,7,False,False,False,06:30:00,16/04/2018,18/04/2018,2726898,56510,1695,4801
Maître GIMS - Anakin (Clip Officiel),Maître GIMS,Comedy,4,False,False,False,16:06:31,16/04/2018,19/04/2018,1796245,67420,5530,5789
Jurassic World: Fallen Kingdom - Final Trailer [HD],Universal Pictures,Foreign,7,False,False,False,15:00:10,18/04/2018,19/04/2018,5014897,102030,3310,11368
LSSC Full Uncut Interview: James Comey,The Late Show with Stephen Colbert,Drama,5,False,False,False,03:35:27,18/04/2018,19/04/2018,2282201,43498,1695,6843
VOICI D'OÙ JE VIENS ! (Mon test ADN),Amixem,Family,6,False,False,False,09:00:03,15/04/2018,19/04/2018,2260342,220047,3080,16859
Sean Hannity Had Exclusively Almost Nothing to Do with Michael Cohen | The Daily Show,The Daily Show with Trevor Noah,Family,6,False,False,False,03:30:00,18/04/2018,19/04/2018,1657668,23458,783,1881
"Logic, Marshmello - Everyday",LogicVEVO,Comedy,4,False,False,False,17:22:07,17/04/2018,19/04/2018,3103186,213063,4608,17132
빅스(VIXX) - '향 (Scentist)' Official M/V,RealVIXX,Comedy,4,False,False,False,09:00:11,17/04/2018,19/04/2018,1613123,164041,600,18494
"Zlatan Ibrahimović on Playing for LA Galaxy, His Nicknames & The World Cup",Jimmy Kimmel Live,Foreign,7,False,False,False,05:10:19,18/04/2018,19/04/2018,3996753,123967,2309,13481
Jim Carrey Crashes Jeff Daniels' CONAN Interview  - CONAN on TBS,Team Coco,Family,6,False,False,False,02:51:20,18/04/2018,19/04/2018,1873980,27932,567,2466
وآخيرا سجلها في الآستوديو - #حتى لقيت لي تبغيني، عاد جايا تسولي فيا,Hamza dorigine,Foreign,7,False,False,False,14:55:45,16/04/2018,19/04/2018,1384996,27007,1514,1490
"Jey Uso vs. Harper: SmackDown LIVE, April 17, 2018",WWE,Anime/Animation,1,False,False,False,01:13:13,18/04/2018,19/04/2018,1827313,18634,1044,1140
"YOU LAUGH, YOU TERRIFIED",PewDiePie,Family,6,False,False,False,15:39:52,16/04/2018,19/04/2018,4852348,283597,12829,41018
TEENS REACT TO MIRROR-POLISHED JAPANESE FOIL BALL CHALLENGE,FBE,Foreign,7,False,False,False,21:00:46,17/04/2018,19/04/2018,1363560,28751,906,3885
Vald - Gris,VALDVEVO,Comedy,4,False,False,False,14:00:00,18/04/2018,20/04/2018,1422032,103009,2608,6429
JE RETOURNE EN PRISON !!,Tibo InShape,Anime/Animation,1,False,False,False,16:00:21,18/04/2018,20/04/2018,1572327,98273,3187,3954
Ariana Grande - No Tears Left To Cry,ArianaGrandeVevo,Comedy,4,False,False,False,04:00:03,20/04/2018,20/04/2018,2014792,465961,8465,69286
Jurassic World: Fallen Kingdom - Final Trailer [HD],Universal Pictures,Foreign,7,False,False,False,15:00:10,18/04/2018,20/04/2018,9136960,146816,5854,15660
Cardi B Knows What She's Naming Her First Child,TheEllenShow,Foreign,7,False,False,False,13:00:01,19/04/2018,20/04/2018,2647997,68118,779,2130
Sen Anlat Karadeniz 13. Bölüm,Sen Anlat Karadeniz,Foreign,7,False,False,False,21:30:01,18/04/2018,20/04/2018,1315201,15003,983,2481
Maître GIMS - Anakin (Clip Officiel),Maître GIMS,Comedy,4,False,False,False,16:06:31,16/04/2018,20/04/2018,2105457,71536,5878,6047
Vald - Gris,VALDVEVO,Comedy,4,False,False,False,14:00:00,18/04/2018,21/04/2018,1920535,116226,3198,6916
Ariana Grande - No Tears Left To Cry,ArianaGrandeVevo,Comedy,4,False,False,False,04:00:03,20/04/2018,21/04/2018,15873773,1386650,40714,141630
"Becky G, Natti Natasha - Sin Pijama (Official Video)",BeckyGVEVO,Comedy,4,False,False,False,10:40:51,20/04/2018,21/04/2018,6978753,351694,25333,23914
J. Cole - ATM,JColeVEVO,Comedy,4,False,False,False,16:00:04,20/04/2018,21/04/2018,3018846,198271,5228,19540
JE RETOURNE EN PRISON !!,Tibo InShape,Anime/Animation,1,False,False,False,16:00:21,18/04/2018,21/04/2018,1666994,102691,3425,4115
Fenerbahçe - Beşiktaş Maç Özeti,atv,Foreign,7,False,False,False,19:46:08,19/04/2018,21/04/2018,1544202,8103,2035,4011
Tour the Game of Thrones Set with Emilia Clarke (Daenerys Targaryen) // Omaze,Omaze,Foreign,7,False,False,False,15:59:53,19/04/2018,21/04/2018,1422397,44535,1268,2993
Golden State Warriors vs San Antonio Spurs Full Game Highlights / Game 3 / 2018 NBA Playoffs,MLG Highlights,Anime/Animation,1,False,False,False,04:10:32,20/04/2018,21/04/2018,1634519,7168,533,1529
Physical Exam Doctoring #40 - Sick long day - Doctoring Physical treatment,Physical Treatment,Drama,5,False,False,False,13:29:18,16/04/2018,21/04/2018,2749843,2671,1989,197
Deadpool 2: The Final Trailer,20th Century Fox,Autos & Vehicles,2,False,False,False,12:53:52,19/04/2018,21/04/2018,9823890,278353,2335,21968
Prince - Nothing Compares 2 U [OFFICIAL VIDEO],Prince,Comedy,4,False,False,False,15:01:43,19/04/2018,21/04/2018,2204942,38837,1436,4354
Maître GIMS - La Même - En duo avec Vianney (Clip Officiel),Maître GIMS,Comedy,4,False,False,False,16:07:25,20/04/2018,22/04/2018,1981441,90220,2701,4036
Lorenzo - Tu le C (Clip Officiel),Lorenzo,Comedy,4,False,False,False,16:02:57,19/04/2018,22/04/2018,1709338,98065,2114,3992
Avicii - Wake Me Up,Proximity,Foreign,7,False,False,False,01:39:37,21/04/2018,22/04/2018,2766261,115472,1577,17843
DJ Hamida feat. Aymane Serhani & Balti - Scénario (clip officiel),DJHAMIDAOFFICIEL,Comedy,4,False,False,False,14:53:21,20/04/2018,22/04/2018,1911637,88538,6411,8005
Ariana Grande - No Tears Left To Cry,ArianaGrandeVevo,Comedy,4,False,False,False,04:00:03,20/04/2018,22/04/2018,25066435,1689631,54933,164604
Vald - Gris,VALDVEVO,Comedy,4,False,False,False,14:00:00,18/04/2018,22/04/2018,2375148,124654,3643,7294
J. Cole - ATM,JColeVEVO,Comedy,4,False,False,False,16:00:04,20/04/2018,22/04/2018,6366779,318262,11604,29455
"Becky G, Natti Natasha - Sin Pijama (Official Video)",BeckyGVEVO,Comedy,4,False,False,False,10:40:51,20/04/2018,22/04/2018,14126383,521498,44154,36801
I Got 99 Problems But Being A Girl Ain't One! DIY Girls Hacks and More by Blossom,Blossom,Sci-Fi/Fantasy,11,False,False,False,12:28:17,21/04/2018,22/04/2018,3967358,35316,3496,1645
"Karol G, Shaggy - Tu Pum Pum ft. El Capitaan, Sekuence",KarolGVEVO,Comedy,4,False,False,False,03:00:01,30/03/2018,22/04/2018,9644957,162299,5654,3569
SEV 0-5 BAR - All Goals & Extended Highlights - 21/04/2018 HD 1080p,GOLAZO TV,Anime/Animation,1,False,False,False,22:15:47,21/04/2018,22/04/2018,1908303,20088,1094,1873
Bebe Rexha - Ferrari [Official Lyric Video],Bebe Rexha,Comedy,4,False,False,False,04:12:35,13/04/2018,22/04/2018,1862357,41625,896,2146
Sean Paul & Major Lazer - Tip Pon It,SeanPaulVEVO,Comedy,4,False,False,False,09:00:12,20/04/2018,22/04/2018,1397891,60240,1452,1617
#boogiedown CONTEST WINNERS ANNOUNCED,Fortnite,Comedy,4,False,False,False,18:07:24,21/04/2018,22/04/2018,1404547,67576,8161,14096
"The Chainsmokers, Drew Love - Somebody (Official Video)",ChainsmokersVEVO,Comedy,4,False,False,False,14:00:04,20/04/2018,22/04/2018,2279059,157512,2091,6442
Charlie Puth - Done For Me (feat. Kehlani) [Official Video],Charlie Puth,Comedy,4,False,False,False,14:00:05,21/04/2018,22/04/2018,1579460,182818,1986,11483
Primitive Technology: Round hut,Primitive Technology,Drama,5,False,False,False,21:28:53,20/04/2018,22/04/2018,2783741,125003,1119,10555
Physical Exam Doctoring #40 - Sick long day - Doctoring Physical treatment,Physical Treatment,Drama,5,False,False,False,13:29:18,16/04/2018,22/04/2018,6389330,6069,4662,613
5 Subway Footlong Challenge *Revisited* (Record Attempt),Matt Stonie,Foreign,7,False,False,False,22:54:04,20/04/2018,22/04/2018,1440582,45646,1030,4014
Lolywood - Frère VS Soeur,Lolywood,Family,6,False,False,False,14:00:02,22/04/2018,23/04/2018,1314462,123555,1446,3219
Maître GIMS - La Même - En duo avec Vianney (Clip Officiel),Maître GIMS,Comedy,4,False,False,False,16:07:25,20/04/2018,23/04/2018,2746605,106323,3311,4569
Ուղիղ միացում Երևանից | LIVE from Yerevan | Прямaя трансляция из Еревана,Ազատություն,Horror,8,False,False,False,20:12:40,22/04/2018,23/04/2018,1492386,13864,652,67
Lorenzo - Tu le C (Clip Officiel),Lorenzo,Comedy,4,False,False,False,16:02:57,19/04/2018,23/04/2018,2083797,105012,2347,4133
DJ Hamida feat. Aymane Serhani & Balti - Scénario (clip officiel),DJHAMIDAOFFICIEL,Comedy,4,False,False,False,14:53:21,20/04/2018,23/04/2018,2698748,107886,8512,9441
Lacrim - Freestyle Act 6,Plata o Plomo,Comedy,4,False,False,False,16:02:11,19/04/2018,23/04/2018,1793137,45450,1413,1981
Avicii - Wake Me Up,Proximity,Foreign,7,False,False,False,01:39:37,21/04/2018,23/04/2018,3450806,132621,1963,19558
SEV 0-5 BAR - All Goals & Extended Highlights - 21/04/2018 HD 1080p,GOLAZO TV,Anime/Animation,1,False,False,False,22:15:47,21/04/2018,23/04/2018,3232904,27066,1573,2519
The Black Hole Bomb and Black Hole Civilizations,Kurzgesagt – In a Nutshell,Thriller,14,False,False,False,12:02:17,22/04/2018,23/04/2018,1945720,128539,1042,9111
I Got 99 Problems But Being A Girl Ain't One! DIY Girls Hacks and More by Blossom,Blossom,Sci-Fi/Fantasy,11,False,False,False,12:28:17,21/04/2018,23/04/2018,7566372,55220,6577,2667
Ariana Grande - No Tears Left To Cry,ArianaGrandeVevo,Comedy,4,False,False,False,04:00:03,20/04/2018,23/04/2018,32331284,1890564,64058,176926
#MBCTheVoice - مرحلة العروض المباشرة - حسين بن حاج يؤدّي موال  جزائري وأغنية ’يا صغيري’,MBC The Voice,Foreign,7,False,False,False,20:30:32,21/04/2018,23/04/2018,1404514,35645,1104,12772
Vald - Gris,VALDVEVO,Comedy,4,False,False,False,14:00:00,18/04/2018,23/04/2018,2717718,129700,3910,7423
MARK ZUCKERBERG EST-IL UN ROBOT ?,SQUEEZIE,Family,6,False,False,False,18:31:19,19/04/2018,23/04/2018,2958517,236333,4741,14216
J. Cole - ATM,JColeVEVO,Comedy,4,False,False,False,16:00:04,20/04/2018,23/04/2018,8551173,378970,15279,34163
"Becky G, Natti Natasha - Sin Pijama (Official Video)",BeckyGVEVO,Comedy,4,False,False,False,10:40:51,20/04/2018,23/04/2018,19259963,623787,53529,42784
The Best Of Avicii Songs   | RIP Thank you for your music 🖤,Skreiz,Drama,5,False,False,False,19:55:47,20/04/2018,23/04/2018,1899526,72359,833,9384
